client_id,average_check,number_orders,average_score,items_per_order,is_friend,last_check,last_score,last_scored_after_order_days,last_late_by_minutes,is_last_order_fullfilled,items_share_category_1,items_share_category_2,items_share_category_3,items_share_category_4,items_share_category_5,items_share_category_6,items_share_category_7,items_share_category_8,items_share_category_9,items_share_category_10,items_share_category_11,items_share_category_12,items_share_category_13,items_share_category_14,items_share_category_15,items_share_category_16,items_share_category_17,items_share_category_18,items_share_category_19,items_share_category_20,items_share_category_21,items_share_category_22,items_share_category_23,items_share_category_24,items_share_category_25,items_share_category_26,items_share_category_27
2020,61400,31,,8.8387,1,24412.0,,,0,1,0.0,0.0,0.0,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.08,0.0,0.0,0.19,0.0,0.39,0.0,0.0,0.0,0.0,0.01,0.19,0.01,0.0,0.01
13178,145800,10,10.0,25.6,0,56628.0,,,0,0,0.0,0.0,0.0,0.1,0.03,0.01,0.03,0.0,0.0,0.0,0.03,0.09,0.04,0.0,0.0,0.25,0.04,0.03,0.0,0.0,0.0,0.0,0.02,0.28,0.04,0.01,0.01
10840,11400,99,10.0,3.2929,0,1928.0,10.0,14.0,0,1,0.0,0.01,0.0,0.06,0.02,0.03,0.01,0.0,0.0,0.0,0.04,0.01,0.08,0.0,0.0,0.16,0.03,0.21,0.0,0.0,0.0,0.0,0.04,0.15,0.1,0.0,0.07
11012,30500,6,10.0,13.3333,0,6546.0,,,0,1,0.01,0.01,0.0,0.11,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.01,0.2,0.0,0.03,0.15,0.01,0.06,0.0,0.0,0.01,0.0,0.03,0.11,0.1,0.0,0.0
11958,575900,6,9.0,9.3333,0,1016136.0,8.0,0.0,0,1,0.0,0.02,0.0,0.04,0.0,0.04,0.11,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.0,0.16,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.14,0.27,0.0,0.02
3298,80400,16,9.5556,22.25,0,15262.0,,,0,1,0.0,0.0,0.0,0.14,0.22,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.0,0.26,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.0,0.01
2596,26300,35,9.0,6.9143,0,10544.0,,,0,1,0.0,0.0,0.0,0.04,0.1,0.04,0.05,0.0,0.0,0.0,0.0,0.09,0.1,0.0,0.02,0.23,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.23,0.03,0.0,0.03
12525,63700,8,10.0,23.125,0,22787.0,,,0,1,0.0,0.04,0.0,0.01,0.03,0.02,0.01,0.0,0.01,0.0,0.03,0.09,0.12,0.02,0.0,0.17,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.18,0.02,0.0,0.03
408,71700,31,10.0,25.0968,0,20289.0,,,0,1,0.0,0.0,0.0,0.01,0.06,0.0,0.01,0.0,0.0,0.0,0.02,0.06,0.1,0.0,0.0,0.2,0.02,0.08,0.0,0.0,0.0,0.0,0.0,0.22,0.14,0.0,0.06
3644,32600,6,6.0,16.1667,0,7126.0,,,0,0,0.03,0.0,0.0,0.02,0.01,0.0,0.03,0.0,0.0,0.0,0.08,0.0,0.2,0.01,0.0,0.19,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.22,0.03,0.01,0.12
7267,49000,16,,5.5,0,7188.0,,,0,1,0.0,0.0,0.0,0.13,0.27,0.01,0.01,0.0,0.0,0.0,0.0,0.14,0.25,0.0,0.06,0.01,0.0,0.1,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0
4705,87400,11,9.2,25.6364,0,44665.0,,,92,1,0.0,0.0,0.0,0.07,0.05,0.02,0.0,0.0,0.0,0.0,0.09,0.04,0.12,0.01,0.0,0.21,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.01,0.05
13364,50200,6,,17.5,0,15133.0,,,0,0,0.0,0.0,0.0,0.03,0.06,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.0,0.01,0.17,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.0,0.02
3047,127500,12,10.0,27.6667,1,32154.0,10.0,9.0,0,1,0.0,0.1,0.0,0.09,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.03,0.18,0.0,0.01,0.11,0.03,0.05,0.0,0.0,0.0,0.0,0.03,0.24,0.01,0.0,0.05
7148,245000,10,10.0,47.8,0,45793.0,10.0,0.0,0,1,0.01,0.0,0.0,0.07,0.06,0.01,0.03,0.0,0.0,0.0,0.0,0.08,0.12,0.0,0.0,0.3,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.01
11578,38600,14,10.0,12.5714,0,7531.0,,,0,0,0.0,0.0,0.0,0.07,0.02,0.05,0.04,0.0,0.0,0.0,0.0,0.05,0.09,0.0,0.0,0.19,0.01,0.05,0.0,0.0,0.0,0.0,0.02,0.32,0.04,0.04,0.02
2842,61000,9,,13.3333,0,28911.0,,,0,0,0.09,0.0,0.0,0.08,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.14,0.04,0.08,0.0,0.0,0.01,0.0,0.02,0.28,0.02,0.0,0.0
3459,75500,57,10.0,14.8772,1,28902.0,,,0,1,0.0,0.0,0.0,0.03,0.12,0.08,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.0,0.01,0.23,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.28,0.06,0.02,0.04
10619,70600,7,10.0,8.5714,0,6883.0,,,0,1,0.0,0.02,0.0,0.18,0.13,0.03,0.02,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.03,0.15,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03
9191,36600,28,,14.5714,0,14800.0,,,0,1,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.05,0.0,0.02,0.0,0.1,0.01,0.01,0.14,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.21,0.13,0.01,0.06
2724,41400,8,10.0,10.875,0,15907.0,,,0,1,0.0,0.07,0.0,0.0,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.39,0.11,0.0,0.02,0.02,0.02,0.15,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.0,0.0
4911,25100,31,10.0,11.7419,0,7590.0,10.0,0.0,0,1,0.0,0.09,0.0,0.02,0.1,0.0,0.02,0.0,0.01,0.0,0.01,0.18,0.07,0.01,0.01,0.04,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.0,0.03
1913,61400,15,10.0,10.8667,0,19287.0,,,0,1,0.0,0.04,0.0,0.01,0.05,0.01,0.06,0.0,0.01,0.0,0.03,0.04,0.1,0.0,0.01,0.21,0.04,0.02,0.0,0.0,0.0,0.0,0.02,0.28,0.02,0.0,0.03
114,60400,9,10.0,14.7778,0,8343.0,,,0,1,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.02,0.08,0.17,0.0,0.02,0.26,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.02
2432,42300,12,8.4444,11.5,0,8905.0,10.0,0.0,0,1,0.0,0.01,0.0,0.04,0.06,0.0,0.0,0.0,0.01,0.0,0.02,0.02,0.04,0.0,0.0,0.1,0.0,0.07,0.0,0.0,0.0,0.0,0.01,0.36,0.27,0.0,0.01
4540,138400,21,9.6364,24.7143,0,20328.0,,,0,1,0.12,0.0,0.0,0.04,0.04,0.22,0.03,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.0,0.11,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.01,0.04
1353,52700,9,10.0,14.5556,0,17188.0,,,0,1,0.13,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.05,0.01,0.11,0.0,0.01,0.16,0.09,0.06,0.0,0.0,0.01,0.0,0.02,0.21,0.04,0.01,0.05
12367,29800,6,10.0,13.1667,0,10155.0,,,0,1,0.0,0.0,0.0,0.09,0.06,0.01,0.01,0.0,0.0,0.0,0.04,0.03,0.13,0.0,0.0,0.33,0.01,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.04
9976,82600,22,9.1429,23.4091,0,17316.0,10.0,11.0,0,1,0.0,0.0,0.0,0.03,0.08,0.01,0.02,0.0,0.0,0.0,0.01,0.04,0.19,0.0,0.0,0.19,0.03,0.03,0.0,0.0,0.0,0.0,0.02,0.28,0.02,0.0,0.04
3200,134800,14,10.0,33.9286,0,35251.0,,,0,1,0.0,0.0,0.0,0.06,0.03,0.16,0.02,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.39,0.0,0.01,0.0
2604,92800,10,,10.1,0,45105.0,,,0,1,0.0,0.0,0.0,0.06,0.09,0.05,0.0,0.0,0.01,0.0,0.0,0.03,0.07,0.0,0.01,0.1,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.08,0.0
7840,67900,21,9.5789,19.0,0,20675.0,10.0,3.0,0,1,0.0,0.01,0.0,0.01,0.01,0.0,0.04,0.0,0.0,0.0,0.03,0.01,0.04,0.0,0.0,0.39,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.26,0.02,0.0,0.07
24,53200,9,9.0,14.7778,1,19448.0,10.0,0.0,0,1,0.04,0.0,0.0,0.08,0.21,0.01,0.03,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.06,0.23,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.16,0.02,0.02,0.02
2334,101300,7,8.0,36.5714,0,38862.0,,,0,0,0.0,0.0,0.0,0.02,0.05,0.14,0.04,0.0,0.0,0.0,0.0,0.04,0.07,0.02,0.0,0.21,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.23,0.08,0.0,0.02
8431,79000,7,,23.4286,0,25916.0,,,0,0,0.0,0.05,0.0,0.02,0.04,0.04,0.01,0.0,0.0,0.0,0.0,0.04,0.13,0.0,0.0,0.38,0.01,0.23,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.01
10363,59900,10,,22.7,0,13148.0,,,0,1,0.0,0.0,0.0,0.04,0.04,0.22,0.05,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.0,0.12,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.01,0.07
1354,34200,34,,5.0294,0,13601.0,,,0,1,0.0,0.0,0.0,0.01,0.23,0.01,0.03,0.0,0.0,0.0,0.01,0.09,0.05,0.0,0.0,0.06,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.02,0.06
13021,21500,6,9.0,7.3333,0,6831.0,,,0,1,0.0,0.0,0.0,0.07,0.02,0.07,0.0,0.0,0.0,0.05,0.02,0.07,0.0,0.0,0.0,0.27,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.0,0.0
6814,67800,6,8.0,24.8333,0,17258.0,,,0,0,0.0,0.01,0.0,0.05,0.01,0.0,0.04,0.0,0.0,0.0,0.01,0.02,0.08,0.0,0.01,0.13,0.09,0.06,0.0,0.0,0.0,0.01,0.02,0.41,0.01,0.0,0.04
3264,66800,6,7.0,15.0,0,34893.0,,,0,0,0.0,0.0,0.0,0.08,0.2,0.01,0.0,0.0,0.01,0.0,0.03,0.09,0.07,0.0,0.0,0.18,0.03,0.07,0.0,0.0,0.0,0.0,0.01,0.13,0.04,0.01,0.03
5836,60200,7,10.0,21.1429,0,14860.0,10.0,0.0,0,1,0.0,0.0,0.0,0.07,0.03,0.02,0.0,0.0,0.0,0.0,0.03,0.04,0.05,0.0,0.0,0.36,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.25,0.01,0.0,0.03
7325,83400,26,8.6667,15.2308,1,7565.0,,,0,1,0.0,0.0,0.0,0.02,0.08,0.01,0.0,0.0,0.0,0.0,0.07,0.02,0.1,0.0,0.0,0.22,0.04,0.11,0.0,0.0,0.0,0.0,0.01,0.21,0.04,0.0,0.07
10245,73600,8,10.0,17.875,0,8333.0,10.0,1.0,0,1,0.0,0.01,0.0,0.17,0.07,0.0,0.08,0.0,0.0,0.0,0.03,0.01,0.14,0.0,0.0,0.12,0.04,0.04,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.02,0.03
1607,118300,23,,34.6087,0,26647.0,,,0,1,0.02,0.01,0.0,0.01,0.04,0.08,0.02,0.0,0.0,0.0,0.04,0.07,0.06,0.01,0.0,0.15,0.02,0.14,0.0,0.0,0.0,0.0,0.02,0.22,0.06,0.01,0.03
11650,33800,11,9.6,12.1818,0,9870.0,,,0,1,0.01,0.0,0.0,0.06,0.02,0.02,0.01,0.01,0.0,0.0,0.0,0.03,0.03,0.0,0.05,0.1,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.57,0.02,0.0,0.02
9472,80700,8,6.0,19.25,0,32580.0,,,0,1,0.0,0.1,0.0,0.11,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.37,0.0,0.0,0.02,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.0,0.0
6830,77800,14,10.0,22.7857,0,52442.0,10.0,4.0,0,0,0.01,0.03,0.0,0.06,0.02,0.0,0.04,0.0,0.0,0.0,0.03,0.01,0.12,0.01,0.01,0.14,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.01,0.04
3912,26500,7,,14.7143,0,7200.0,,,12,1,0.0,0.0,0.0,0.02,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.19,0.01,0.0,0.17,0.01,0.07,0.0,0.0,0.01,0.0,0.02,0.23,0.1,0.03,0.08
4710,37000,29,,11.7241,0,16521.0,,,0,1,0.0,0.0,0.0,0.06,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.19,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.34,0.11,0.0,0.06
8600,122500,13,9.1429,30.8462,0,18405.0,10.0,9.0,0,1,0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.08,0.0,0.0,0.25,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.22,0.04,0.0,0.06
4592,43700,8,10.0,12.625,0,14290.0,10.0,0.0,0,0,0.12,0.0,0.0,0.02,0.26,0.02,0.0,0.0,0.0,0.0,0.06,0.21,0.02,0.0,0.0,0.08,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.01
3959,67700,50,,13.8,0,8724.0,,,0,1,0.04,0.0,0.0,0.03,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.12,0.04,0.03,0.0,0.0,0.0,0.0,0.02,0.53,0.01,0.0,0.02
10978,42400,10,10.0,16.2,0,13792.0,10.0,7.0,0,1,0.0,0.01,0.0,0.06,0.05,0.0,0.01,0.0,0.0,0.0,0.03,0.01,0.12,0.01,0.0,0.13,0.06,0.09,0.0,0.0,0.0,0.0,0.01,0.36,0.0,0.0,0.05
12336,47700,8,9.6667,13.875,0,12794.0,,,0,0,0.0,0.0,0.0,0.05,0.03,0.06,0.05,0.0,0.0,0.0,0.04,0.04,0.12,0.0,0.0,0.15,0.03,0.02,0.0,0.0,0.0,0.0,0.02,0.23,0.1,0.0,0.07
7817,77700,21,,17.1905,0,38305.0,,,0,1,0.01,0.03,0.0,0.02,0.05,0.2,0.01,0.0,0.0,0.0,0.02,0.04,0.07,0.0,0.01,0.05,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.15,0.09,0.01,0.05
3328,32800,8,10.0,10.625,0,7149.0,10.0,0.0,0,1,0.0,0.0,0.0,0.04,0.11,0.12,0.08,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.05,0.13,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.01,0.0
7389,88900,9,9.6667,23.7778,0,14567.0,10.0,0.0,2,1,0.0,0.0,0.0,0.07,0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.01,0.07,0.06,0.05,0.0,0.0,0.0,0.0,0.01,0.29,0.02,0.0,0.0
13327,121700,12,,37.25,0,18548.0,,,0,1,0.0,0.0,0.02,0.03,0.05,0.11,0.02,0.0,0.01,0.0,0.0,0.04,0.09,0.05,0.0,0.3,0.04,0.02,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.0,0.03
4367,32500,6,10.0,8.0,0,15337.0,,,0,1,0.0,0.0,0.0,0.06,0.04,0.02,0.02,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.27,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.23,0.04,0.02,0.04
9948,39300,15,9.8182,15.0,1,15702.0,,,0,1,0.04,0.0,0.0,0.09,0.01,0.05,0.02,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.38,0.0,0.08,0.0,0.0,0.0,0.0,0.01,0.1,0.04,0.0,0.04
12343,71700,10,9.6667,22.2,0,7137.0,,,0,1,0.0,0.0,0.0,0.08,0.05,0.0,0.05,0.0,0.0,0.0,0.01,0.05,0.21,0.0,0.02,0.17,0.08,0.07,0.0,0.0,0.0,0.0,0.01,0.17,0.01,0.0,0.01
4596,49400,13,10.0,16.7692,0,22645.0,,,0,1,0.0,0.0,0.0,0.04,0.0,0.01,0.03,0.0,0.0,0.0,0.06,0.01,0.12,0.0,0.0,0.2,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.26,0.11,0.0,0.05
3013,103200,10,10.0,31.9,0,19773.0,10.0,4.0,94,0,0.04,0.03,0.0,0.03,0.0,0.18,0.02,0.0,0.0,0.0,0.03,0.0,0.07,0.0,0.0,0.16,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.29,0.01,0.0,0.01
5206,53000,30,,14.3,1,10670.0,,,0,1,0.0,0.0,0.0,0.07,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.33,0.02,0.12,0.0,0.0,0.0,0.0,0.02,0.15,0.02,0.0,0.0
3223,41200,15,,9.5333,0,12946.0,,,0,1,0.0,0.01,0.0,0.08,0.15,0.02,0.02,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.01,0.36,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.0
5,53900,14,,14.9286,0,6569.0,,,0,1,0.0,0.0,0.0,0.05,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.22,0.03,0.09,0.0,0.0,0.0,0.0,0.02,0.34,0.11,0.0,0.04
11738,57200,14,10.0,14.0,0,5444.0,,,0,1,0.13,0.06,0.0,0.04,0.06,0.0,0.03,0.0,0.0,0.0,0.03,0.01,0.12,0.0,0.0,0.2,0.02,0.06,0.0,0.0,0.0,0.0,0.05,0.17,0.0,0.01,0.03
4538,51600,11,3.0,10.4545,0,12324.0,,,0,1,0.0,0.0,0.0,0.03,0.07,0.02,0.04,0.0,0.01,0.01,0.0,0.2,0.02,0.0,0.0,0.24,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.02,0.07
7749,35400,7,10.0,9.4286,0,15537.0,,,0,1,0.0,0.0,0.0,0.0,0.41,0.06,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.0,0.0,0.18,0.02,0.05,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.06
3662,79600,14,10.0,31.5,0,25640.0,,,0,1,0.0,0.0,0.0,0.03,0.04,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.07,0.0,0.03,0.21,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.44,0.05,0.0,0.04
5844,46300,23,8.0,8.4783,0,25069.0,,,0,1,0.0,0.0,0.0,0.08,0.21,0.04,0.01,0.0,0.0,0.0,0.0,0.29,0.0,0.01,0.0,0.04,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.01,0.0
4667,59300,6,10.0,15.3333,0,11511.0,,,0,1,0.0,0.0,0.0,0.1,0.14,0.05,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.03,0.03,0.09,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.02
2958,35900,37,10.0,10.9459,0,7160.0,,,0,1,0.0,0.0,0.0,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.04,0.05,0.07,0.0,0.0,0.2,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.0,0.01
12324,36700,12,9.75,6.4167,0,10172.0,10.0,0.0,0,1,0.0,0.0,0.0,0.03,0.18,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.17,0.0,0.01,0.22,0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.05
8321,31700,22,10.0,12.5,0,10658.0,,,0,1,0.0,0.02,0.0,0.01,0.01,0.01,0.04,0.0,0.01,0.0,0.03,0.04,0.11,0.04,0.01,0.14,0.01,0.15,0.0,0.0,0.0,0.0,0.01,0.16,0.05,0.0,0.14
12166,54900,7,9.7143,15.4286,0,14968.0,10.0,0.0,0,1,0.0,0.0,0.0,0.05,0.19,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.14,0.0,0.0,0.12,0.01,0.06,0.0,0.0,0.0,0.0,0.01,0.26,0.02,0.0,0.03
12182,52700,14,,15.3571,0,6837.0,,,0,0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.09,0.03,0.04,0.1,0.01,0.0,0.0,0.0,0.0,0.02,0.22,0.13,0.0,0.12
10405,57200,8,,14.625,0,8622.0,,,0,1,0.01,0.01,0.0,0.09,0.07,0.09,0.0,0.0,0.0,0.0,0.04,0.04,0.15,0.0,0.0,0.1,0.0,0.06,0.0,0.0,0.0,0.0,0.01,0.17,0.12,0.0,0.03
8269,37000,15,9.6667,7.1333,0,12142.0,,,0,1,0.12,0.14,0.0,0.07,0.0,0.04,0.02,0.0,0.0,0.0,0.01,0.07,0.07,0.0,0.0,0.11,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.03
11875,43700,26,8.8235,9.3077,0,12298.0,8.0,0.0,0,1,0.02,0.03,0.0,0.01,0.02,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.05,0.04,0.0,0.0,0.0,0.0,0.03,0.37,0.08,0.0,0.09
1579,64900,6,,21.0,0,7786.0,,,0,1,0.01,0.03,0.0,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.0,0.0,0.17,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.4,0.07,0.0,0.05
5089,37800,18,10.0,10.9444,0,7199.0,10.0,0.0,0,1,0.0,0.01,0.0,0.01,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.01,0.09,0.0,0.01,0.21,0.01,0.12,0.0,0.0,0.01,0.0,0.0,0.34,0.06,0.0,0.07
4638,126900,20,10.0,34.0,0,52860.0,,,34,0,0.0,0.0,0.0,0.03,0.09,0.1,0.01,0.0,0.0,0.0,0.01,0.12,0.06,0.0,0.0,0.22,0.03,0.04,0.0,0.0,0.0,0.0,0.01,0.21,0.06,0.0,0.03
10495,31200,9,8.0,8.8889,0,8475.0,,,0,1,0.18,0.0,0.0,0.04,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.01,0.19,0.01,0.09,0.0,0.0,0.0,0.0,0.03,0.04,0.23,0.01,0.01
6924,43800,37,9.7143,20.7568,0,11756.0,6.0,0.0,46,1,0.0,0.0,0.0,0.12,0.0,0.01,0.03,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.22,0.03,0.07,0.0,0.0,0.0,0.0,0.03,0.19,0.13,0.0,0.05
9525,29000,20,9.8667,15.65,0,11372.0,8.0,0.0,0,1,0.0,0.0,0.0,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.0,0.01,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.16,0.16,0.0,0.03
893,86200,12,9.0,29.9167,0,12474.0,8.0,3.0,0,0,0.0,0.0,0.0,0.07,0.08,0.05,0.01,0.0,0.01,0.0,0.0,0.07,0.12,0.0,0.01,0.1,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.31,0.03,0.02,0.01
10425,52600,8,9.5,11.0,0,20317.0,,,0,1,0.0,0.0,0.0,0.01,0.34,0.07,0.02,0.0,0.02,0.0,0.0,0.06,0.05,0.0,0.0,0.15,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.0,0.0
9680,31300,14,9.5714,12.9286,0,10029.0,10.0,5.0,0,1,0.0,0.0,0.0,0.06,0.04,0.01,0.04,0.0,0.0,0.0,0.01,0.03,0.15,0.0,0.0,0.27,0.04,0.04,0.0,0.0,0.01,0.0,0.0,0.26,0.03,0.0,0.03
7123,38100,36,10.0,13.4167,1,9293.0,10.0,0.0,9,1,0.02,0.0,0.0,0.04,0.02,0.1,0.02,0.0,0.0,0.0,0.03,0.01,0.19,0.01,0.01,0.2,0.03,0.02,0.0,0.0,0.0,0.0,0.01,0.13,0.08,0.0,0.07
12233,31000,9,10.0,9.5556,0,21039.0,,,0,1,0.0,0.0,0.0,0.0,0.07,0.09,0.07,0.0,0.0,0.0,0.03,0.03,0.07,0.0,0.0,0.28,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0.09
12364,22600,6,10.0,7.0,0,10788.0,,,0,1,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.33,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.0,0.1
11685,32300,10,10.0,7.3,0,6166.0,,,0,1,0.0,0.0,0.0,0.21,0.01,0.0,0.03,0.0,0.0,0.0,0.03,0.07,0.05,0.0,0.0,0.16,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.03,0.03
7742,85100,10,8.0,25.3,0,16615.0,,,0,1,0.0,0.0,0.0,0.07,0.08,0.16,0.02,0.0,0.0,0.0,0.02,0.06,0.1,0.0,0.0,0.14,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.01,0.01
4561,59300,8,10.0,23.625,0,16871.0,,,0,0,0.08,0.02,0.0,0.04,0.02,0.01,0.02,0.0,0.01,0.0,0.02,0.05,0.23,0.0,0.0,0.16,0.01,0.1,0.0,0.0,0.0,0.0,0.01,0.15,0.06,0.0,0.04
6006,28700,14,10.0,10.7143,1,21346.0,,,0,1,0.0,0.0,0.0,0.07,0.02,0.09,0.03,0.0,0.0,0.0,0.0,0.08,0.11,0.0,0.01,0.41,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.01
6513,46500,31,9.75,16.8387,0,8435.0,,,0,0,0.0,0.0,0.0,0.03,0.06,0.09,0.01,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.0,0.29,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.0,0.04
8088,59600,7,6.0,6.8571,0,7482.0,2.0,0.0,8,1,0.0,0.0,0.0,0.06,0.15,0.0,0.02,0.0,0.0,0.0,0.0,0.33,0.06,0.0,0.08,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
